group	index	message_id	prefix_rom_offset	data_rom_offset	compressed_bytes	bits_consumed	symbol_count	raw_symbols	text
00	95	0x0095	0x0227F0	0x0227F1	13	101	25	1D0 1CA 029 001 1C2 115 028 1C8 047 084 04D 05A 028 04B 043 06F 03C 001 012 018 023 03E 01F 1C3 1C0	"<CLEAR>
<INSERT_B>は <NUMBER>枚の
カジノのコインを うけとった"
00	96	0x0096	0x0227FE	0x0227FF	8	63	18	1D0 1CA 029 001 1C4 03C 1C8 0C2 0C4 01A 01D 022 032 036 03E 01F 1C3 1C0	"<CLEAR>
<INSERT_B>は <INSERT_A>を
装備させてもらった"
00	97	0x0097	0x022807	0x022808	7	51	15	1D0 1CA 029 1C8 12D 03B 039 022 01B 02E 03E 01F 07A 1C3 1C0	"<CLEAR>
<INSERT_B>は
呪われてしまった!"
00	98	0x0098	0x02280F	0x022810	25	199	46	1D0 1CA 029 001 1C4 03C 1C8 0C2 0C4 01A 01D 022 032 036 014 012 023 01B 01F 1C3 1C5 1D0 01B 015 01B 001 1C4 084 015 1C8 12D 011 084 022 001 0F0 015 036 001 029 024 039 024 011 1C3 1C0	"<CLEAR>
<INSERT_B>は <INSERT_A>を
装備させてもらおうとした
<WAIT>
<CLEAR>
しかし <INSERT_A>が
呪いで 体から はなれない"
00	99	0x0099	0x022829	0x02282A	4	29	5	1D0 05B 078 043 1C0	"<CLEAR>
ハーイ"
00	9A	0x009A	0x02282E	0x02282F	10	80	21	1D0 06B 084 054 075 029 001 021 084 02D 03C 001 028 084 01E 016 019 03D 084 01F 1C0	"<CLEAR>
レディは つぼを のぞきこんだ"
00	9B	0x009B	0x022839	0x02283A	9	72	17	1D0 01B 015 01B 001 093 032 001 090 021 015 036 024 015 03E 01F 1C0	"<CLEAR>
しかし 何も 見つからなかった"
00	9C	0x009C	0x022843	0x022844	9	66	18	1D0 06B 084 054 075 029 001 051 06F 04E 03C 001 01B 036 084 02C 01F 1C0	"<CLEAR>
レディは タンスを しらべた"
00	9D	0x009D	0x02284D	0x02284E	9	65	17	1D0 06B 084 054 075 029 001 01F 038 03C 001 01B 036 084 02C 01F 1C0	"<CLEAR>
レディは たるを しらべた"
00	9E	0x009E	0x022857	0x022858	10	74	19	1D0 06B 084 054 075 029 001 13A 084 01F 024 03C 001 01B 036 084 02C 01F 1C0	"<CLEAR>
レディは 本だなを しらべた"
00	9F	0x009F	0x022862	0x022863	5	38	10	1D0 13A 028 10C 084 01F 081 081 081 1C0	"<CLEAR>
本の山だ・・・"
00	A0	0x00A0	0x022868	0x022869	8	64	17	1D0 06B 084 054 075 029 001 01F 024 03C 001 01B 036 084 02C 01F 1C0	"<CLEAR>
レディは たなを しらべた"
00	A1	0x00A1	0x022871	0x022872	9	65	17	1D0 06B 084 054 075 029 001 029 019 03C 001 01B 036 084 02C 01F 1C0	"<CLEAR>
レディは はこを しらべた"
00	A2	0x00A2	0x02287B	0x02287C	14	110	28	1D0 093 032 001 019 01F 013 024 011 1C8 015 03D 084 01D 03D 025 001 0D6 03D 084 022 011 038 035 012 084 01F 1C0	"<CLEAR>
何も こたえない
かんぜんに 死んでいるようだ"
00	A3	0x00A3	0x02288A	0x02288B	7	56	14	1D0 10B 10C 03C 11C 038 001 0C7 124 084 015 010 038 1C0	"<CLEAR>
鉱山を掘る 道具がある"
00	A4	0x00A4	0x022892	0x022893	13	100	22	1D0 035 084 019 039 01F 001 02D 019 037 028 001 015 01F 02E 037 028 035 012 084 01F 1C0	"<CLEAR>
よごれた ほこりの かたまりのようだ"
00	A5	0x00A5	0x0228A0	0x0228A1	19	148	30	1D0 017 01A 011 025 014 011 028 01C 038 1C8 032 028 01C 084 019 017 001 096 011 001 052 078 084 04E 084 015 010 038 1C0	"<CLEAR>
くさいにおいのする
ものすごく 古い チーズがある"
00	A6	0x00A6	0x0228B4	0x0228B5	26	204	45	1D0 02A 015 036 084 02A 022 001 047 069 047 069 025 001 024 03E 022 011 038 1C5 1D0 107 03C 001 017 03B 013 038 023 1C8 019 024 084 019 024 025 001 024 037 01E 012 084 01F 1C3 1C0	"<CLEAR>
ひからびて カリカリに なっている<WAIT>
<CLEAR>
力を くわえると
こなごなに なりそうだ"
00	A7	0x00A7	0x0228CF	0x0228D0	9	67	18	1D0 02A 015 038 084 05C 078 084 051 060 03C 001 02F 021 018 01F 07A 1C0	"<CLEAR>
ひかるビーダマを みつけた!"
00	A8	0x00A8	0x0228D9	0x0228DA	13	97	26	1D0 02A 015 038 084 05C 078 084 051 060 03C 1C8 04B 06B 049 051 025 001 014 017 037 02E 01C 015 079 1C0	"<CLEAR>
ひかるビーダマを
コレクタに おくりますか?"
00	A9	0x00A9	0x0228E7	0x0228E8	12	90	23	1D0 02A 015 038 084 05C 078 084 051 060 03C 1C8 04B 06B 049 051 025 001 014 017 03E 01F 1C0	"<CLEAR>
ひかるビーダマを
コレクタに おくった"
00	AA	0x00AA	0x0228F4	0x0228F5	11	87	22	1D0 047 084 04D 05A 028 04B 043 06F 03C 1C8 047 084 04D 05A 025 001 014 017 03E 01F 1C0	"<CLEAR>
カジノのコインを
カジノに おくった"
00	AB	0x00AB	0x022900	0x022901	4	27	7	1D0 019 039 029 001 1C4 1C0	"<CLEAR>
これは <INSERT_A>"
00	AC	0x00AC	0x022905	0x022906	9	70	22	1D0 06B 084 054 075 001 084 015 1C8 0C2 0C4 084 022 016 038 001 0CB 12A 084 022 01C 1C0	"<CLEAR>
レディ が
装備できる 武器です"
00	AD	0x00AD	0x02290F	0x022910	10	73	22	1D0 04B 070 049 04E 001 084 015 1C8 0C2 0C4 084 022 016 038 001 0CB 12A 084 022 01C 1C0	"<CLEAR>
コックス が
装備できる 武器です"
00	AE	0x00AE	0x02291A	0x02291B	11	88	27	1D0 06B 084 054 075 001 04B 070 049 04E 001 084 015 1C8 0C2 0C4 084 022 016 038 001 0CB 12A 084 022 01C 1C0	"<CLEAR>
レディ コックス が
装備できる 武器です"
00	AF	0x00AF	0x022926	0x022927	9	67	21	1D0 067 04D 046 001 084 015 1C8 0C2 0C4 084 022 016 038 001 0CB 12A 084 022 01C 1C0	"<CLEAR>
ヨシオ が
装備できる 武器です"
00	B0	0x00B0	0x022930	0x022931	11	84	26	1D0 06B 084 054 075 001 067 04D 046 001 084 015 1C8 0C2 0C4 084 022 016 038 001 0CB 12A 084 022 01C 1C0	"<CLEAR>
レディ ヨシオ が
装備できる 武器です"
00	B1	0x00B1	0x02293C	0x02293D	11	87	26	1D0 04B 070 049 04E 001 067 04D 046 001 084 015 1C8 0C2 0C4 084 022 016 038 001 0CB 12A 084 022 01C 1C0	"<CLEAR>
コックス ヨシオ が
装備できる 武器です"
00	B2	0x00B2	0x022948	0x022949	13	102	31	1D0 06B 084 054 075 001 04B 070 049 04E 001 067 04D 046 001 084 015 1C8 0C2 0C4 084 022 016 038 001 0CB 12A 084 022 01C 1C0	"<CLEAR>
レディ コックス ヨシオ が
装備できる 武器です"
00	B3	0x00B3	0x022956	0x022957	9	69	22	1D0 06B 084 054 075 001 084 015 1C8 0C2 0C4 084 022 016 038 001 151 124 084 022 01C 1C0	"<CLEAR>
レディ が
装備できる 防具です"
00	B4	0x00B4	0x022960	0x022961	9	72	22	1D0 04B 070 049 04E 001 084 015 1C8 0C2 0C4 084 022 016 038 001 151 124 084 022 01C 1C0	"<CLEAR>
コックス が
装備できる 防具です"
00	B5	0x00B5	0x02296A	0x02296B	11	87	27	1D0 06B 084 054 075 001 04B 070 049 04E 001 084 015 1C8 0C2 0C4 084 022 016 038 001 151 124 084 022 01C 1C0	"<CLEAR>
レディ コックス が
装備できる 防具です"
00	B6	0x00B6	0x022976	0x022977	9	66	21	1D0 067 04D 046 001 084 015 1C8 0C2 0C4 084 022 016 038 001 151 124 084 022 01C 1C0	"<CLEAR>
ヨシオ が
装備できる 防具です"
00	B7	0x00B7	0x022980	0x022981	11	83	26	1D0 06B 084 054 075 001 067 04D 046 001 084 015 1C8 0C2 0C4 084 022 016 038 001 151 124 084 022 01C 1C0	"<CLEAR>
レディ ヨシオ が
装備できる 防具です"
00	B8	0x00B8	0x02298C	0x02298D	11	86	26	1D0 04B 070 049 04E 001 067 04D 046 001 084 015 1C8 0C2 0C4 084 022 016 038 001 151 124 084 022 01C 1C0	"<CLEAR>
コックス ヨシオ が
装備できる 防具です"
00	B9	0x00B9	0x022998	0x022999	13	101	31	1D0 06B 084 054 075 001 04B 070 049 04E 001 067 04D 046 001 084 015 1C8 0C2 0C4 084 022 016 038 001 151 124 084 022 01C 1C0	"<CLEAR>
レディ コックス ヨシオ が
装備できる 防具です"
00	BA	0x00BA	0x0229A6	0x0229A7	23	182	41	1D0 019 011 021 084 015 010 039 084 029 1C8 020 041 03E 023 028 04A 084 047 024 036 1C8 01C 084 017 025 001 084 01D 03D 015 011 001 084 02C 03D 037 084 01F 035 1C0	"<CLEAR>
こいつがあれば
ちょっとのケガなら
すぐに ぜんかい べんりだよ"
00	BB	0x00BB	0x0229BE	0x0229BF	22	170	34	1D0 019 03B 078 011 001 137 032 001 032 012 010 03D 01B 03D 1C8 032 01B 032 028 01F 031 025 001 014 02A 023 021 084 023 012 084 01E 1C0	"<CLEAR>
こわーい 毒も もうあんしん
もしものために おひとつどうぞ"
00	BC	0x00BC	0x0229D5	0x0229D6	21	165	33	1D0 0F0 084 015 060 05C 01B 01F 01E 028 023 016 025 1C8 060 05C 05A 06F 010 039 084 029 001 099 16C 069 05D 06B 070 04D 072 07A 1C0	"<CLEAR>
体がマヒしたそのときに
マヒノンあれば 気分リフレッシュ!"
00	BD	0x00BD	0x0229EB	0x0229EC	33	262	55	1D0 084 04C 04B 024 03D 084 01E 001 090 01F 017 024 011 023 011 012 1C8 014 138 011 010 024 01F 025 001 0AC 057 072 078 04E 1C8 014 02B 084 01F 123 03E 022 001 084 04C 04B 020 03F 03D 001 084 029 011 084 029 078 011 1C0	"<CLEAR>
ザコなんぞ 見たくないという
お強いあなたに 大ニュース
おふだ使って ザコちゃん ばいばーい"
00	BE	0x00BE	0x022A0D	0x022A0E	52	409	90	1D0 010 028 0C9 025 001 032 084 023 037 01F 011 1C8 084 022 032 001 031 03D 084 023 017 01A 011 001 023 011 012 010 024 01F 1C5 1D0 014 02E 015 01D 017 084 01F 01A 011 1C8 04E 083 05D 069 06F 084 049 123 03E 022 001 084 04D 071 06F 083 05D 001 084 04D 071 06F 083 05D 1C8 024 014 001 156 028 090 013 038 0A5 12F 084 022 001 014 123 011 017 084 01F 01A 011 1C0	"<CLEAR>
あの町に もどりたい
でも めんどくさい というあなた<WAIT>
<CLEAR>
おまかせください
スプリング使って ジャンプ ジャンプ
なお 空の見える場所で お使いください"
00	BF	0x00BF	0x022A42	0x022A43	22	176	41	1D0 019 028 13A 029 1C8 084 054 04E 068 06F 084 055 028 02A 02F 021 001 02E 03D 01A 011 028 1C8 0A8 03E 022 001 01E 03D 024 01B 028 001 0EA 0E6 098 084 022 01C 1C0	"<CLEAR>
この本は
デスランドのひみつ まんさいの
買って そんなしの 歴史書です"
00	C0	0x00C0	0x022A59	0x022A5A	44	347	77	1D0 084 054 04E 068 06F 084 055 0CD 08B 001 048 06F 084 049 025 03D 084 016 041 012 029 1C8 09E 018 08B 084 015 001 016 036 011 024 1C8 083 05C 06F 049 083 05C 069 052 046 06F 029 011 084 019 012 028 1C5 1D0 09E 018 08B 015 036 025 084 018 036 039 038 1C8 015 03E 016 022 016 024 001 109 12B 084 022 01C 1C0	"<CLEAR>
デスランド名物 キングにんぎょうは
化け物が きらいな
ピンクピリチオンはいごうの<WAIT>
<CLEAR>
化け物からにげられる
かっきてきな 商品です"
00	C1	0x00C1	0x022A86	0x022A87	11	85	22	1D0 023 017 025 001 178 03B 03E 01F 023 019 03A 029 1C8 024 011 035 012 084 022 01C 1C0	"<CLEAR>
とくに 変わったところは
ないようです"
00	C2	0x00C2	0x022A92	0x022A93	10	75	19	1D0 003 169 123 03E 01F 036 1C8 024 017 024 03E 022 01B 02E 011 02E 01C 1C0	"<CLEAR>
1回使ったら
なくなってしまいます"
00	C3	0x00C3	0x022A9D	0x022A9E	8	64	16	1D0 093 169 123 03E 022 032 1C8 024 017 024 037 02E 01D 03D 1C0	"<CLEAR>
何回使っても
なくなりません"
00	C4	0x00C4	0x022AA6	0x022AA7	8	58	14	1D0 010 015 011 001 023 084 02A 036 084 015 010 038 1C0	"<CLEAR>
あかい とびらがある"
00	C5	0x00C5	0x022AAF	0x022AB0	12	90	21	1D0 023 084 02A 036 025 029 001 047 084 048 084 015 001 015 015 03E 022 011 038 1C0	"<CLEAR>
とびらには カギが かかっている"
00	C6	0x00C6	0x022ABC	0x022ABD	8	61	14	1D0 010 014 011 001 023 084 02A 036 084 015 010 038 1C0	"<CLEAR>
あおい とびらがある"
00	C7	0x00C7	0x022AC5	0x022AC6	7	54	16	1D0 0D5 0B8 0B2 0C7 028 001 023 084 02A 036 084 015 010 038 1C0	"<CLEAR>
地下水道の とびらがある"
00	C8	0x00C8	0x022ACD	0x022ACE	18	138	33	1D0 185 084 022 001 02E 03E 015 025 024 03E 01F 001 023 084 02A 036 084 015 010 038 1C5 1D0 185 017 022 001 01A 03B 039 024 011 1C0	"<CLEAR>
熱で まっかになった とびらがある<WAIT>
<CLEAR>
熱くて さわれない"
00	C9	0x00C9	0x022AE0	0x022AE1	8	62	15	1D0 019 014 037 028 001 023 084 02A 036 084 015 010 038 1C0	"<CLEAR>
こおりの とびらがある"
00	CA	0x00CA	0x022AE9	0x022AEA	17	133	32	1D0 084 047 058 084 05C 04E 028 159 084 015 001 06B 069 078 05D 01A 039 01F 1C8 09D 028 001 023 084 02A 036 084 015 010 038 1C0	"<CLEAR>
ガヌビスの像が レリーフされた
石の とびらがある"
00	CB	0x00CB	0x022AFB	0x022AFC	7	52	13	1D0 180 011 001 023 084 02A 036 084 015 010 038 1C0	"<CLEAR>
黒い とびらがある"
00	CC	0x00CC	0x022B03	0x022B04	25	193	47	1D0 01C 016 023 014 03E 01F 001 023 084 02A 036 084 015 001 010 038 035 012 084 01F 1C5 1D0 023 084 02A 036 025 029 001 047 084 048 084 015 001 015 015 03E 022 011 038 035 012 084 01F 1C0	"<CLEAR>
すきとおった とびらが あるようだ<WAIT>
<CLEAR>
とびらには カギが かかっているようだ"
00	CD	0x00CD	0x022B1D	0x022B1E	7	55	15	1D0 0AC 165 09D 028 001 023 084 02A 036 084 015 010 038 1C0	"<CLEAR>
大理石の とびらがある"
00	CE	0x00CE	0x022B25	0x022B26	18	137	30	1D0 043 05A 084 05D 028 159 084 015 001 06B 069 078 05D 01A 039 01F 1C8 09D 028 001 023 084 02A 036 084 015 010 038 1C0	"<CLEAR>
イノブの像が レリーフされた
石の とびらがある"
00	CF	0x00CF	0x022B38	0x022B39	5	37	10	1D0 023 084 02A 036 084 015 010 038 1C0	"<CLEAR>
とびらがある"
00	D0	0x00D0	0x022B3E	0x022B3F	15	116	29	1D0 023 084 02A 036 084 015 010 038 1C5 1D0 019 020 036 015 036 029 001 010 018 036 039 024 011 035 012 084 01F 1C0	"<CLEAR>
とびらがある<WAIT>
<CLEAR>
こちらからは あけられないようだ"
00	D1	0x00D1	0x022B4E	0x022B4F	46	365	86	1D0 09A 08B 084 015 001 013 084 015 015 039 01F 001 023 084 02A 036 084 015 010 038 1C8 09A 08B 029 001 019 020 036 03C 001 025 036 03D 084 022 011 038 1C5 1D0 02E 038 084 022 001 091 0E3 029 001 019 019 03C 12E 01A 024 011 084 01E 1C8 023 001 011 03B 03D 084 029 015 037 084 01F 1C5 1D0 023 084 02A 036 029 001 02A 036 015 024 011 1C3 1C3 1C0	"<CLEAR>
魔物が えがかれた とびらがある
魔物は こちらを にらんでいる<WAIT>
<CLEAR>
まるで 人間は ここを通さないぞ
と いわんばかりだ<WAIT>
<CLEAR>
とびらは ひらかない"
00	D2	0x00D2	0x022B7D	0x022B7E	11	87	22	1D0 09A 08B 084 015 001 013 084 015 015 039 01F 001 023 084 02A 036 084 015 010 038 1C0	"<CLEAR>
魔物が えがかれた とびらがある"
00	D3	0x00D3	0x022B89	0x022B8A	36	284	65	1D0 011 018 084 015 016 084 015 001 015 037 019 02E 039 022 011 038 1C8 011 018 084 015 016 028 0A1 025 001 055 06F 059 06A 084 015 090 013 038 1C5 1D0 032 012 01C 019 01B 001 015 037 019 031 084 029 1C8 0A1 025 001 08E 039 01E 012 084 01F 081 081 081 1C3 1C0	"<CLEAR>
いけがきが かりこまれている
いけがきの中に トンネルが見える<WAIT>
<CLEAR>
もうすこし かりこめば
中に 入れそうだ・・・"
00	D4	0x00D4	0x022BAE	0x022BAF	34	268	64	1D0 0CC 0AC 024 001 0AF 115 158 084 015 1C8 154 028 08E 037 167 03C 001 02B 01A 011 084 022 011 038 1C5 1D0 158 028 001 023 084 02A 036 025 029 1C8 092 08F 028 155 028 001 032 03D 01B 041 012 084 015 1C8 012 016 084 02D 037 025 001 01A 039 022 011 038 1C0	"<CLEAR>
巨大な 一枚岩が
塔の入り口を ふさいでいる<WAIT>
<CLEAR>
岩の とびらには
伝説の王の もんしょうが
うきぼりに されている"
00	D5	0x00D5	0x022BD1	0x022BD2	44	347	80	1D0 023 084 02A 036 029 001 02A 036 015 024 011 1C5 1D0 010 01B 032 023 028 001 034 015 084 015 1C8 014 032 01A 025 001 029 03D 028 012 01B 022 1C8 0E2 0B1 084 022 001 023 084 02A 036 084 015 001 02A 036 017 036 01B 011 1C5 1D0 0AC 016 017 024 036 024 011 023 001 019 019 029 1C8 12E 039 024 011 035 012 084 01F 1C3 1C0	"<CLEAR>
とびらは ひらかない<WAIT>
<CLEAR>
あしもとの ゆかが
おもさに はんのうして
自行で とびらが ひらくらしい<WAIT>
<CLEAR>
大きくならないと ここは
通れないようだ"
00	D6	0x00D6	0x022BFE	0x022BFF	11	88	23	1CC 019 019 029 001 0CB 12A 0B3 084 01F 084 01D 07A 1C8 093 028 001 112 084 01F 011 079 1C0	"<SPEAKER>「ここは 武器屋だぜ!
何の 用だい?"
00	D7	0x00D7	0x022C0A	0x022C0B	11	87	23	1CC 019 019 029 001 151 124 0B3 084 01F 084 01D 07A 1C8 093 028 001 112 084 01F 011 079 1C0	"<SPEAKER>「ここは 防具屋だぜ!
何の 用だい?"
00	D8	0x00D8	0x022C16	0x022C17	23	178	41	1CC 012 020 029 0AF 0C8 0C7 124 0B3 084 01F 1C8 084 023 039 032 001 123 011 01C 022 084 01F 018 084 023 1C8 010 038 023 001 020 041 012 02D 012 01C 038 084 01D 1C0	"<SPEAKER>「うちは一発道具屋だ
どれも 使いすてだけど
あると ちょうほうするぜ"
00	D9	0x00D9	0x022C2E	0x022C2F	20	159	35	1CC 05B 043 05B 043 05B 043 1C8 019 019 029 001 014 02F 033 084 018 0B3 01A 03D 1C8 084 019 112 029 001 024 03D 084 022 01C 015 011 079 1C0	"<SPEAKER>「ハイハイハイ
ここは おみやげ屋さん
ご用は なんですかい?"
00	DA	0x00DA	0x022C43	0x022C44	9	67	18	1CC 02D 015 025 032 001 093 015 1C8 112 084 015 001 010 038 015 079 1C0	"<SPEAKER>「ほかにも 何か
用が あるか?"
00	DB	0x00DB	0x022C4D	0x022C4E	5	36	10	1CC 02E 01F 084 023 012 084 01E 07A 1C0	<SPEAKER>「またどうぞ!
00	DC	0x00DC	0x022C53	0x022C54	5	36	10	1CC 084 023 039 084 015 011 011 079 1C0	<SPEAKER>「どれがいい?
00	DD	0x00DD	0x022C59	0x022C5A	4	25	6	1CC 1C4 084 01F 027 1C0	<SPEAKER>「<INSERT_A>だね
00	DE	0x00DE	0x022C5E	0x022C5F	17	134	33	1CC 019 039 029 001 10D 011 028 023 016 1C8 0C7 124 023 01B 022 001 123 03E 022 032 1C8 186 107 084 015 001 010 038 084 01D 07A 1C0	"<SPEAKER>「これは 戦いのとき
道具として 使っても
効力が あるぜ!"
00	DF	0x00DF	0x022C70	0x022C71	7	56	17	1CC 1C2 045 06F 084 055 06A 084 01F 084 015 1C8 0A8 012 015 079 1C0	"<SPEAKER>「<NUMBER>エンドルだが
買うか?"
00	E0	0x00E0	0x022C78	0x022C79	7	51	13	1CC 0FA 084 015 001 0D3 021 03D 084 01F 027 079 1C0	<SPEAKER>「誰が 持つんだね?
00	E1	0x00E1	0x022C80	0x022C81	8	62	16	1CC 011 02E 01C 084 017 001 0C2 0C4 01B 022 02F 038 015 079 1C0	<SPEAKER>「いますぐ 装備してみるか?
00	E2	0x00E2	0x022C89	0x022C8A	15	119	27	1CC 0A8 03E 01F 036 001 01C 084 017 0C2 0C4 01B 024 011 023 1C8 03B 01C 039 020 02E 012 015 036 024 07A 1C0	"<SPEAKER>「買ったら すぐ装備しないと
わすれちまうからな!"
00	E3	0x00E3	0x022C99	0x022C9A	5	39	9	1CC 02D 036 035 07A 001 1CF 07A 1C0	<SPEAKER>「ほらよ! <INSERT_D>!
00	E4	0x00E4	0x022C9F	0x022CA0	14	105	26	1CC 084 01B 03F 010 001 1CF 028 1C8 02A 021 084 016 028 0A1 025 001 011 039 022 014 017 015 036 024 1C0	"<SPEAKER>「じゃあ <INSERT_D>の
ひつぎの中に いれておくからな"
00	E5	0x00E5	0x022CAE	0x022CAF	9	70	18	1CC 02D 015 025 001 024 025 015 1C8 0A8 03E 022 017 039 038 015 079 1C0	"<SPEAKER>「ほかに なにか
買ってくれるか?"
00	E6	0x00E6	0x022CB8	0x022CB9	8	58	16	1CC 024 03D 084 01F 001 032 012 011 011 028 015 081 081 081 1C0	<SPEAKER>「なんだ もういいのか・・・
00	E7	0x00E7	0x022CC1	0x022CC2	13	100	29	1CC 1CF 029 001 019 039 03C 1C8 0C2 0C4 084 022 016 024 011 084 015 1C8 01E 039 084 022 032 001 011 011 015 079 1C0	"<SPEAKER>「<INSERT_D>は これを
装備できないが
それでも いいか?"
00	E8	0x00E8	0x022CCF	0x022CD0	14	111	26	1CC 03D 079 001 1CF 029 1C8 032 012 001 019 039 03C 001 0D3 022 024 011 035 012 084 01F 084 01E 079 1C0	"<SPEAKER>「ん? <INSERT_D>は
もう これを 持てないようだぞ?"
00	E9	0x00E9	0x022CDE	0x022CDF	7	51	13	1CC 02D 015 028 091 084 015 001 0D3 021 015 079 1C0	<SPEAKER>「ほかの人が 持つか?
00	EA	0x00EA	0x022CE6	0x022CE7	16	121	31	1CC 084 01F 018 084 023 001 019 039 03C 0A8 012 025 029 1C8 084 04F 057 084 015 001 01F 037 027 013 035 012 084 01F 024 1C0	"<SPEAKER>「だけど これを買うには
ゼニが たりねえようだな"
00	EB	0x00EB	0x022CF7	0x022CF8	15	117	27	1CC 03D 079 001 02F 03D 024 1C8 032 012 001 019 039 03C 001 0D3 022 024 011 035 012 084 01F 084 01E 079 1C0	"<SPEAKER>「ん? みんな
もう これを 持てないようだぞ?"
00	EC	0x00EC	0x022D07	0x022D08	10	78	20	1CC 0FA 028 001 084 023 028 025 032 021 03C 1C8 0A2 038 03D 084 01F 027 079 1C0	"<SPEAKER>「誰の どのにもつを
売るんだね?"
00	ED	0x00ED	0x022D12	0x022D13	9	65	17	1CC 084 023 028 025 032 021 03C 001 0A2 038 03D 084 01F 027 079 1C0	<SPEAKER>「どのにもつを 売るんだね?
00	EE	0x00EE	0x022D1C	0x022D1D	16	123	35	1CC 1C4 015 010 081 081 081 1C5 1CC 01E 039 001 1C2 045 06F 084 055 06A 084 022 1C8 100 016 0FB 038 084 015 001 084 023 012 084 01F 079 1C0	"<SPEAKER>「<INSERT_A>かあ・・・<WAIT><SPEAKER>「それ <NUMBER>エンドルで
引き取るが どうだ?"
00	EF	0x00EF	0x022D2D	0x022D2E	7	52	13	1CC 02E 011 084 023 001 04C 06F 048 072 078 07A 1C0	<SPEAKER>「まいど サンキュー!
00	F0	0x00F0	0x022D35	0x022D36	8	62	16	1CC 02D 015 028 08B 03C 001 0A2 03E 022 017 039 038 015 079 1C0	<SPEAKER>「ほかの物を 売ってくれるか?
00	F1	0x00F1	0x022D3E	0x022D3F	12	92	23	1CC 03D 079 001 0FA 032 1C8 093 032 001 0D3 03E 022 011 024 011 035 012 084 01F 084 01E 1C0	"<SPEAKER>「ん? 誰も
何も 持っていないようだぞ"
00	F2	0x00F2	0x022D4B	0x022D4C	10	79	20	1CC 03D 079 1C8 093 032 001 0D3 03E 022 011 024 011 035 012 084 01F 084 01E 1C0	"<SPEAKER>「ん?
何も 持っていないようだぞ"
00	F3	0x00F3	0x022D56	0x022D57	29	229	54	1CC 030 030 030 081 081 081 001 019 039 029 07A 1C8 020 041 03E 023 001 100 016 0F5 018 036 039 03D 027 07A 1C5 1CC 0A2 038 028 029 033 031 022 001 0D3 03E 022 01F 02D 012 084 015 1C8 011 011 023 10F 012 084 01E 1C0	"<SPEAKER>「むむむ・・・ これは!
ちょっと 引き受けられんね!<WAIT><SPEAKER>「売るのはやめて 持ってたほうが
いいと思うぞ"
00	F4	0x00F4	0x022D74	0x022D75	35	274	62	1CC 012 014 037 03F 010 001 023 037 03F 078 07A 1C8 084 01F 031 084 01F 010 001 023 039 024 011 1C8 084 023 012 033 036 001 023 037 021 015 039 022 038 024 1C5 1CC 122 11E 084 022 001 014 029 036 011 03C 01B 022 015 036 1C8 02E 01F 097 011 035 1C0	"<SPEAKER>「うおりゃあ とりゃー!
だめだあ とれない
どうやら とりつかれてるな<WAIT><SPEAKER>「教会で おはらいをしてから
また来いよ"
00	F5	0x00F5	0x022D98	0x022D99	21	161	44	1CC 0BA 0BB 028 182 025 001 035 012 019 01E 07A 1C5 1CC 011 03E 083 029 017 001 1C2 045 06F 084 055 06A 084 022 01C 084 015 1C8 084 019 182 121 024 01A 011 02E 01C 015 079 1C0	"<SPEAKER>「言険の宿に ようこそ!<WAIT><SPEAKER>「いっぱく <NUMBER>エンドルですが
ご宿泊なさいますか?"
00	F6	0x00F6	0x022DAE	0x022DAF	15	114	26	1CC 01E 039 084 022 029 001 084 019 034 038 037 023 1C8 014 017 021 03A 084 016 017 084 01F 01A 011 1C0	"<SPEAKER>「それでは ごゆるりと
おくつろぎください"
00	F7	0x00F7	0x022DBE	0x022DBF	20	159	36	1CC 014 031 084 01A 031 084 022 084 019 084 01A 011 02E 01C 015 1C8 016 041 012 032 001 011 011 120 084 022 010 037 02E 01C 035 012 025 07A 1C0	"<SPEAKER>「おめざめでございますか
きょうも いい日でありますように!"
00	F8	0x00F8	0x022DD3	0x022DD4	10	77	23	1CC 084 022 032 1C8 014 094 084 015 01F 037 024 011 035 012 084 022 01C 027 081 081 081 1C0	"<SPEAKER>「でも
お金がたりないようですね・・・"
00	F9	0x00F9	0x022DDE	0x022DDF	20	159	37	1CC 010 037 084 015 023 012 084 019 084 01A 011 02E 01B 01F 1C8 02E 01F 028 001 084 019 037 035 012 03C 1C8 014 02E 020 01B 022 014 037 02E 01C 1C0	"<SPEAKER>「ありがとうございました
またの ごりようを
おまちしております"
